TIMESERIES_ID,SENSOR_SLOT_ID,SITE_ID,S3_BUCKET,S3_DATASET,COLUMN_NAME,TIME_COLUMN_NAME,MEASURE_ID,PROCESS_LEVEL
COSMOS-MORLY-TAU_30MIN_PROCESSED,AWS_ANEM,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TAU,time,FLUX_MOM-INST-KGM-1S-2-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT1_VWC_30MIN_PROCESSED,TDT1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT1_TSOIL_30MIN_PROCESSED,TDT1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT1_SOILPERM_30MIN_PROCESSED,TDT1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT1_SOILEC_30MIN_PROCESSED,TDT1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT2_VWC_30MIN_PROCESSED,TDT2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT2_TSOIL_30MIN_PROCESSED,TDT2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT2_SOILPERM_30MIN_PROCESSED,TDT2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-MORLY-TDT2_SOILEC_30MIN_PROCESSED,TDT2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,PROCESSED
COSMOS-MORLY-WD_1DAY_PROCESSED,AWS_ANEM,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,WD,time,WD-MEAN_PREC-DEG-P1D-P1D,PROCESSED
COSMOS-MORLY-WS_1DAY_PROCESSED,AWS_ANEM,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,WS,time,WS-MEAN_PREC-MS-1-P1D-P1D,PROCESSED
COSMOS-MORLY-ALBEDO_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,ALBEDO,time,ALBEDO-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-MORLY-ALBEDO_SD_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,ALBEDO_SD,time,ALBEDO-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-MORLY-COSMOS_VWC_1DAY_RAW,,MORLY,,,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,RAW
COSMOS-MORLY-COSMOS_VWC_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-MORLY-COSMOS_VWC_NO_SNOW_1DAY_RAW,,MORLY,,,COSMOS_VWC_NO_SNOW,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,RAW
COSMOS-MORLY-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,COSMOS_VWC_NO_SNOW,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-MORLY-CTS_SMO_CRNS_1HOUR_PROCESSED,CRNS,MORLY,,,CTS_SMO_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-CTS_EST_CRNS_1DAY_PROCESSED,CRNS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,CTS_EST_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-P1D-P1D,PROCESSED
COSMOS-MORLY-CTS_MOD_CORR_1DAY_PROCESSED,CRNS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,CTS_MOD_CORR,time,NEUTRON_CTS-TOTAL_PREC-CTS-P1D-P1D,PROCESSED
COSMOS-MORLY-D86_1M_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_1M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-D86_5M_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_5M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-D86_25M_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_25M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-D86_75M_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_75M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-D86_150M_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_150M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-D86_200M_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_200M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-EFF_DEPTH_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,EFF_DEPTH,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-MORLY-G1_1DAY_PROCESSED,HFP1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,G1,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-P1D-P1D,PROCESSED
COSMOS-MORLY-G2_1DAY_PROCESSED,HFP2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,G2,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-P1D-P1D,PROCESSED
COSMOS-MORLY-LWIN_1DAY_PROCESSED,4CR,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,LWIN,time,LWIN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-MORLY-LWOUT_1DAY_PROCESSED,4CR,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,LWOUT,time,LWOUT-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-MORLY-MSLP_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,MSLP,time,PA-MEAN_PREC-HPA-P1D-P1D,PROCESSED
COSMOS-MORLY-PA_1DAY_PROCESSED,AWS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PA,time,PA-MEAN_PREC-HPA-P1D-P1D,PROCESSED
COSMOS-MORLY-PE_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PE,time,PE-TOTAL_PREC-MM-P1D-P1D,PROCESSED
COSMOS-MORLY-PRECIP_1DAY_PROCESSED,PLUVIO,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PRECIP,time,PRECIP_PLUVIO-TOTAL_PREC-MM-P1D-P1D,PROCESSED
COSMOS-MORLY-Q_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,Q,time,Q-MEAN_PREC-GM-3-P1D-P1D,PROCESSED
COSMOS-MORLY-RH_1DAY_PROCESSED,AWS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,RH,time,RH-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-MORLY-RN_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,RN,time,RN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-MORLY-SIGMA_SWE_CRNS_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SIGMA_SWE_CRNS,time,UNCERTAINTY-MEAN_MID_24HOUR-MM-P1D-P1D,PROCESSED
COSMOS-MORLY-SMI_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SMI,time,SMI-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-MORLY-SNOW_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SNOW,time,SNOW_DAY-INST-UNITLESS-P1D-P1D,PROCESSED
COSMOS-MORLY-STP_TSOIL2_1DAY_PROCESSED,STP1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL2,time,TEMP_SOIL_2_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-STP_TSOIL5_1DAY_PROCESSED,STP2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL5,time,TEMP_SOIL_5_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-STP_TSOIL10_1DAY_PROCESSED,STP3,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL10,time,TEMP_SOIL_10_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-STP_TSOIL20_1DAY_PROCESSED,STP4,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL20,time,TEMP_SOIL_20_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-STP_TSOIL50_1DAY_PROCESSED,STP5,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL50,time,TEMP_SOIL_50_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-SWE_CRNS_1DAY_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWE_CRNS,time,SWE-MEAN_MID_24HOUR-MM-P1D-P1D,PROCESSED
COSMOS-MORLY-SWIN_1DAY_PROCESSED,4CR,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWIN,time,SWIN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-MORLY-SWOUT_1DAY_PROCESSED,4CR,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWOUT,time,SWOUT-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-MORLY-TA_1DAY_PROCESSED,AWS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA,time,TEMP_AIR-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-TA_MAX_1DAY_PROCESSED,AWS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA_MAX,time,TEMP_AIR-MAX_PREC-DEGC-PT30M-P1D,PROCESSED
COSMOS-MORLY-TA_MIN_1DAY_PROCESSED,AWS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA_MIN,time,TEMP_AIR-MIN_PREC-DEGC-PT30M-P1D,PROCESSED
COSMOS-MORLY-TDT1_TSOIL_1DAY_PROCESSED,TDT1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-TDT2_TSOIL_1DAY_PROCESSED,TDT2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-MORLY-TDT1_VWC_1DAY_PROCESSED,TDT1,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT1_VWC,time,VWC_SOIL_10_TDT-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-MORLY-TDT2_VWC_1DAY_PROCESSED,TDT2,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TDT2_VWC,time,VWC_SOIL_10_TDT-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-MORLY-CTS_EST_CRNS_1HOUR_PROCESSED,CRNS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_EST_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-SWE_CRNS_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,SWE_CRNS,time,SWE-MEAN_PREC-MM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-SIGMA_SWE_CRNS_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,SIGMA_SWE_CRNS,time,UNCERTAINTY-MEAN_PREC-MM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-EFF_DEPTH_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,EFF_DEPTH,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-PA_1HOUR_PROCESSED,AWS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,PA,time,PA-MEAN_PREC-HPA-PT1H-PT1H,PROCESSED
COSMOS-MORLY-Q_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,Q,time,Q-MEAN_PREC-GM-3-PT1H-PT1H,PROCESSED
COSMOS-MORLY-CTS_MOD_1HOUR_PROCESSED,CRNS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_MOD,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-COSMOSFACTOR_PA_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_PA,time,FACTOR_PA-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-COSMOSFACTOR_INTEN_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_INTEN,time,FACTOR_INTEN-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-COSMOSFACTOR_Q_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOSFACTOR_Q,time,FACTOR_Q-INST-UNITLESS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-CTS_MOD_CORR_1HOUR_PROCESSED,CRNS,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,CTS_MOD_CORR,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-MORLY-COSMOS_VWC_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-PT1H-PT1H,PROCESSED
COSMOS-MORLY-D86_1M_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_1M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-D86_5M_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_5M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-D86_25M_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_25M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-D86_75M_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_75M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-D86_150M_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_150M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-D86_200M_1HOUR_PROCESSED,,MORLY,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1HOUR,D86_200M,time,EFF_DEPTH-MEAN_PREC-CM-PT1H-PT1H,PROCESSED
COSMOS-MORLY-IMAGE_BCC_LAND1_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BCC_LAND1,time,IMAGE_COLOUR_PROPORTION_BLUE_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_BCC_LAND2_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BCC_LAND2,time,IMAGE_COLOUR_PROPORTION_BLUE_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_BLUE_LAND1_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BLUE_LAND1,time,IMAGE_COLOUR_AMOUNT_BLUE_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_BLUE_LAND2_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,BLUE_LAND2,time,IMAGE_COLOUR_AMOUNT_BLUE_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_GCC_LAND1_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GCC_LAND1,time,IMAGE_COLOUR_PROPORTION_GREEN_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_GCC_LAND2_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GCC_LAND2,time,IMAGE_COLOUR_PROPORTION_GREEN_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_GREEN_LAND1_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GREEN_LAND1,time,IMAGE_COLOUR_AMOUNT_GREEN_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_GREEN_LAND2_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,GREEN_LAND2,time,IMAGE_COLOUR_AMOUNT_GREEN_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_RCC_LAND1_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RCC_LAND1,time,IMAGE_COLOUR_PROPORTION_RED_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_RCC_LAND2_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RCC_LAND2,time,IMAGE_COLOUR_PROPORTION_RED_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_RED_LAND1_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RED_LAND1,time,IMAGE_COLOUR_AMOUNT_RED_LM1-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_RED_LAND2_1MIN_RAW,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1MIN,RED_LAND2,time,IMAGE_COLOUR_AMOUNT_RED_LM2-INST-UNITLESS-PT1M-PT1M,RAW
COSMOS-MORLY-IMAGE_BCC_LAND1_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BCC_LAND1,time,IMAGE_COLOUR_PROPORTION_BLUE_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_BCC_LAND2_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BCC_LAND2,time,IMAGE_COLOUR_PROPORTION_BLUE_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_BLUE_LAND1_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BLUE_LAND1,time,IMAGE_COLOUR_AMOUNT_BLUE_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_BLUE_LAND2_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,BLUE_LAND2,time,IMAGE_COLOUR_AMOUNT_BLUE_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_GCC_LAND1_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GCC_LAND1,time,IMAGE_COLOUR_PROPORTION_GREEN_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_GCC_LAND2_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GCC_LAND2,time,IMAGE_COLOUR_PROPORTION_GREEN_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_GREEN_LAND1_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GREEN_LAND1,time,IMAGE_COLOUR_AMOUNT_GREEN_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_GREEN_LAND2_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,GREEN_LAND2,time,IMAGE_COLOUR_AMOUNT_GREEN_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_RCC_LAND1_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RCC_LAND1,time,IMAGE_COLOUR_PROPORTION_RED_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_RCC_LAND2_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RCC_LAND2,time,IMAGE_COLOUR_PROPORTION_RED_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_RED_LAND1_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RED_LAND1,time,IMAGE_COLOUR_AMOUNT_RED_LM1-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-MORLY-IMAGE_RED_LAND2_1DAY_PROCESSED,PHENOCAM,MORLY,ukceh-fdri-staging-timeseries-level-0,LIVE_PHENOCAM_1DAY,RED_LAND2,time,IMAGE_COLOUR_AMOUNT_RED_LM2-MEAN_PREC-UNITLESS-PT1M-P1D,RAW
COSMOS-NWYKE-P_INTENSITY_RT_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_INTENSITY_RT,time,PRECIP_INTEN_PLUVIO-MEAN_PREC-MM_M-1-PT1M-PT1M,RAW
COSMOS-NWYKE-P_ACCUMULATED_RT_NRT_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_ACCUMULATED_RT_NRT,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-NWYKE-PRECIP_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_ACCUMULATED_NRT,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-NWYKE-P_ACCUMULATEDAL_NRT_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_ACCUMULATEDAL_NRT,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT1M-PT1M,RAW
COSMOS-NWYKE-BUCKET_LEVEL_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_BUCKET_LEVEL_RT,time,BUCKET_LEVEL_RT-INST-MM-PT1M-PT1M,RAW
COSMOS-NWYKE-P_BUCKET_NRT_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_BUCKET_NRT,time,BUCKET_LEVEL_NRT-INST-MM-PT1M-PT1M,RAW
COSMOS-NWYKE-P_LOADCELL_TEMP_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_LOADCELL_TEMP,time,TEMP_LOADCELL-INST-MM-PT1M-PT1M,RAW
COSMOS-NWYKE-P_HEATING_STATUS_1MIN_RAW,PLUVIO,NWYKE,ukceh-fdri-staging-timeseries-level-0,LIVE_PRECIP_1MIN,P_HEATING_STATUS,time,STATUS_P_HEATING-INST-MM-PT1M-PT1M,RAW
